analyzer_id,source_port,source_protocol,target_port,target_protocol
1,41616,4,2222,4
1,41624,4,2222,4
1,41636,4,2222,4
1,41624,4,2222,4
1,41634,4,2222,4
1,41636,4,2222,4
1,41646,4,2222,4
1,41648,4,2222,4
1,41664,4,2222,4
1,41676,4,2222,4
1,37510,4,2222,4
1,37514,4,2222,4
1,37516,4,2222,4
1,37518,4,2222,4
1,37520,4,2222,4
1,37532,4,2222,4
1,37542,4,2222,4
1,37556,4,2222,4
1,44972,4,2222,4
1,44974,4,2222,4
1,44986,4,2222,4
1,44996,4,2222,4
1,45004,4,2222,4
1,45008,4,2222,4
1,45010,4,2222,4
1,45018,4,2222,4
1,55456,4,2222,4
1,55464,4,2222,4
1,55478,4,2222,4
1,55486,4,2222,4
1,55488,4,2222,4
1,55496,4,2222,4
1,55506,4,2222,4
1,55514,4,2222,4
1,42690,4,2222,4
1,42706,4,2222,4
1,42720,4,2222,4
1,42730,4,2222,4
1,42746,4,2222,4
1,42756,4,2222,4
1,42766,4,2222,4
1,42774,4,2222,4
1,47012,4,2222,4
1,47016,4,2222,4
1,47032,4,2222,4
1,47036,4,2222,4
1,47044,4,2222,4
1,47058,4,2222,4
1,47072,4,2222,4
1,47080,4,2222,4
1,50026,4,2222,4
1,50036,4,2222,4
1,50052,4,2222,4
1,50066,4,2222,4
1,50074,4,2222,4
1,50084,4,2222,4
1,50092,4,2222,4
1,57952,4,2222,4
1,57966,4,2222,4
1,57976,4,2222,4
1,57986,4,2222,4
1,57996,4,2222,4
1,58006,4,2222,4
1,58018,4,2222,4
1,58030,4,2222,4
1,49124,4,2222,4
1,49128,4,2222,4
1,49140,4,2222,4
1,49142,4,2222,4
1,49150,4,2222,4
1,49164,4,2222,4
1,49172,4,2222,4
1,49176,4,2222,4
1,60196,4,2222,4
1,60204,4,2222,4
1,60218,4,2222,4
1,60234,4,2222,4
1,60250,4,2222,4
1,60252,4,2222,4
1,60258,4,2222,4
1,60262,4,2222,4
1,41486,4,2222,4
1,41488,4,2222,4
1,41500,4,2222,4
1,41510,4,2222,4
1,41514,4,2222,4
1,41530,4,2222,4
1,41536,4,2222,4
1,41544,4,2222,4
1,34784,4,2222,4
1,34790,4,2222,4
1,34802,4,2222,4
5,60214,4,3389,4
5,60856,4,3389,4
5,62515,4,3389,4
5,63086,4,3389,4
5,60537,4,3389,4
5,62493,4,3389,4
5,62492,4,3389,4
5,62726,4,3389,4
5,57803,4,3389,4
5,65328,4,3389,4
5,54415,4,3389,4
5,64169,4,3389,4
5,65164,4,3389,4
5,65511,4,3389,4
5,49400,4,3389,4
5,51185,4,3389,4
5,53409,4,3389,4
5,49153,4,3389,4
5,51856,4,3389,4
5,52446,4,3389,4
5,52553,4,3389,4
5,62690,4,3389,4
5,55634,4,3389,4
5,53007,4,3389,4
5,54725,4,3389,4
5,54951,4,3389,4
5,55107,4,3389,4
5,57860,4,3389,4
5,54590,4,3389,4
5,60089,4,3389,4
5,54223,4,3389,4
5,57795,4,3389,4
5,57947,4,3389,4
5,58023,4,3389,4
5,62322,4,3389,4
5,62864,4,3389,4
5,58395,4,3389,4
5,60493,4,3389,4
5,60791,4,3389,4
5,61107,4,3389,4
5,57678,4,3389,4
5,64553,4,3389,4
5,54766,4,3389,4
5,50418,4,3389,4
5,58749,4,3389,4
5,62644,4,3389,4
5,62718,4,3389,4
5,62951,4,3389,4
5,52645,4,3389,4
5,63041,4,3389,4
5,62905,4,3389,4
5,65000,4,3389,4
5,65056,4,3389,4
5,65260,4,3389,4
5,54867,4,3389,4
5,34166,4,3389,4
5,34180,4,3389,4
5,35199,4,3389,4
5,34184,4,3389,4
5,34194,4,3389,4
5,34200,4,3389,4
5,63938,4,3389,4
5,51291,4,3389,4
5,51441,4,3389,4
5,52119,4,3389,4
5,46084,4,3389,4
5,57092,4,3389,4
5,54941,4,3389,4
5,46098,4,3389,4
5,46102,4,3389,4
5,46106,4,3389,4
5,46118,4,3389,4
5,46132,4,3389,4
5,46138,4,3389,4
1,34818,4,2222,4
1,34826,4,2222,4
1,34830,4,2222,4
1,34834,4,2222,4
1,34842,4,2222,4
1,34662,4,2222,4
1,34668,4,2222,4
1,34680,4,2222,4
1,34692,4,2222,4
1,34702,4,2222,4
1,34716,4,2222,4
1,34726,4,2222,4
1,34740,4,2222,4
1,57144,4,2222,4
1,57148,4,2222,4
1,57158,4,2222,4
1,57164,4,2222,4
1,57180,4,2222,4
1,57194,4,2222,4
1,57200,4,2222,4
1,57204,4,2222,4
1,60594,4,2222,4
1,60610,4,2222,4
1,60612,4,2222,4
1,60626,4,2222,4
1,60640,4,2222,4
1,60654,4,2222,4
1,60670,4,2222,4
1,60672,4,2222,4
1,50018,4,2222,4
1,50030,4,2222,4
1,50034,4,2222,4
1,50038,4,2222,4
1,50046,4,2222,4
1,50052,4,2222,4
1,50060,4,2222,4
1,50074,4,2222,4
1,38058,4,2222,4
1,38064,4,2222,4
1,38076,4,2222,4
1,38078,4,2222,4
1,38084,4,2222,4
1,38086,4,2222,4
1,38096,4,2222,4
1,38102,4,2222,4
1,57906,4,2222,4
1,57918,4,2222,4
1,57924,4,2222,4
1,57936,4,2222,4
1,57940,4,2222,4
1,57944,4,2222,4
1,57948,4,2222,4
1,44280,4,2222,4
1,44290,4,2222,4
1,44304,4,2222,4
1,44306,4,2222,4
1,44318,4,2222,4
1,44334,4,2222,4
1,44342,4,2222,4
1,44346,4,2222,4
1,40506,4,2222,4
1,40508,4,2222,4
1,40510,4,2222,4
1,40518,4,2222,4
1,40520,4,2222,4
1,40532,4,2222,4
1,40546,4,2222,4
1,40556,4,2222,4
1,46366,4,2222,4
1,46382,4,2222,4
1,46392,4,2222,4
1,46402,4,2222,4
1,46404,4,2222,4
1,46408,4,2222,4
1,46410,4,2222,4
1,46418,4,2222,4
1,51226,4,2222,4
1,51230,4,2222,4
1,51238,4,2222,4
1,51242,4,2222,4
1,51244,4,2222,4
1,51246,4,2222,4
1,51248,4,2222,4
1,58404,4,2222,4
1,58410,4,2222,4
1,58416,4,2222,4
1,58426,4,2222,4
1,58438,4,2222,4
1,58442,4,2222,4
1,58454,4,2222,4
1,58456,4,2222,4
1,51114,4,2222,4
1,51128,4,2222,4
1,51132,4,2222,4
1,51144,4,2222,4
1,51158,4,2222,4
1,51168,4,2222,4
1,51182,4,2222,4
1,51184,4,2222,4
1,33176,4,2222,4
1,33188,4,2222,4
1,33204,4,2222,4
1,33212,4,2222,4
1,33226,4,2222,4
1,33238,4,2222,4
1,33242,4,2222,4
1,33246,4,2222,4
1,42526,4,2222,4
1,42528,4,2222,4
1,42536,4,2222,4
1,42552,4,2222,4
1,42560,4,2222,4
1,42574,4,2222,4
1,42580,4,2222,4
1,42586,4,2222,4
1,33478,4,2222,4
1,33490,4,2222,4
1,33504,4,2222,4
1,33508,4,2222,4
1,33522,4,2222,4
1,33536,4,2222,4
1,33548,4,2222,4
1,33550,4,2222,4
1,42670,4,2222,4
1,42682,4,2222,4
1,42686,4,2222,4
1,42698,4,2222,4
1,42708,4,2222,4
1,42718,4,2222,4
1,42720,4,2222,4
1,42724,4,2222,4
1,48840,4,2222,4
1,48852,4,2222,4
1,48864,4,2222,4
1,48878,4,2222,4
1,48890,4,2222,4
1,48898,4,2222,4
1,48906,4,2222,4
1,48914,4,2222,4
1,36498,4,2222,4
1,36506,4,2222,4
1,36518,4,2222,4
1,36520,4,2222,4
1,36522,4,2222,4
1,36530,4,2222,4
1,36544,4,2222,4
1,36560,4,2222,4
1,49694,4,2222,4
1,49700,4,2222,4
1,49710,4,2222,4
1,49712,4,2222,4
1,49714,4,2222,4
1,49728,4,2222,4
1,49730,4,2222,4
1,49732,4,2222,4
1,37666,4,2222,4
1,37680,4,2222,4
1,37682,4,2222,4
1,37686,4,2222,4
1,37692,4,2222,4
1,37694,4,2222,4
1,37708,4,2222,4
1,37722,4,2222,4
1,39472,4,2222,4
1,39478,4,2222,4
1,39494,4,2222,4
1,39498,4,2222,4
1,39512,4,2222,4
1,39516,4,2222,4
1,39518,4,2222,4
1,39534,4,2222,4
1,45124,4,2222,4
1,45126,4,2222,4
1,45130,4,2222,4
1,45144,4,2222,4
1,45158,4,2222,4
1,45160,4,2222,4
1,45162,4,2222,4
1,40996,4,2222,4
1,41004,4,2222,4
1,41016,4,2222,4
1,41020,4,2222,4
1,41026,4,2222,4
1,41050,4,2222,4
1,41066,4,2222,4
1,41076,4,2222,4
1,41088,4,2222,4
1,41626,4,2222,4
1,41640,4,2222,4
1,41650,4,2222,4
1,41654,4,2222,4
1,41670,4,2222,4
1,41680,4,2222,4
1,41684,4,2222,4
1,45808,4,2222,4
1,45810,4,2222,4
1,45812,4,2222,4
1,45824,4,2222,4
1,45832,4,2222,4
1,45846,4,2222,4
1,45858,4,2222,4
1,45860,4,2222,4
1,45866,4,2222,4
1,59712,4,2222,4
1,59724,4,2222,4
1,59730,4,2222,4
1,59734,4,2222,4
1,59738,4,2222,4
1,59754,4,2222,4
1,59766,4,2222,4
1,56008,4,2222,4
1,56012,4,2222,4
1,56022,4,2222,4
1,56038,4,2222,4
1,56054,4,2222,4
1,56056,4,2222,4
1,56064,4,2222,4
1,56072,4,2222,4
1,54982,4,2222,4
1,54984,4,2222,4
1,54988,4,2222,4
1,54990,4,2222,4
1,55006,4,2222,4
1,55008,4,2222,4
1,55010,4,2222,4
1,55012,4,2222,4
1,45142,4,2222,4
1,45156,4,2222,4
1,45162,4,2222,4
1,45174,4,2222,4
1,45180,4,2222,4
1,45182,4,2222,4
1,45192,4,2222,4
1,45196,4,2222,4
1,38636,4,2222,4
1,38644,4,2222,4
1,38652,4,2222,4
1,38656,4,2222,4
1,38670,4,2222,4
1,38686,4,2222,4
1,38694,4,2222,4
1,38696,4,2222,4
1,53896,4,2222,4
5,59318,4,3389,4
5,61552,4,3389,4
5,51335,4,3389,4
5,53576,4,3389,4
5,53641,4,3389,4
5,53848,4,3389,4
5,63215,4,3389,4
5,63782,4,3389,4
5,57553,4,3389,4
5,50325,4,3389,4
5,52570,4,3389,4
5,56278,4,3389,4
5,56553,4,3389,4
5,57061,4,3389,4
5,49652,4,3389,4
5,55116,4,3389,4
5,56047,4,3389,4
5,51880,4,3389,4
5,59002,4,3389,4
5,59391,4,3389,4
5,59509,4,3389,4
5,63389,4,3389,4
5,54105,4,3389,4
5,58295,4,3389,4
5,62179,4,3389,4
5,62348,4,3389,4
5,62556,4,3389,4
5,56327,4,3389,4
5,61353,4,3389,4
5,55291,4,3389,4
5,64702,4,3389,4
5,65013,4,3389,4
5,65364,4,3389,4
5,58556,4,3389,4
5,49877,4,3389,4
5,63691,4,3389,4
5,51014,4,3389,4
5,52025,4,3389,4
5,52194,4,3389,4
5,60787,4,3389,4
5,57430,4,3389,4
5,63566,4,3389,4
5,63016,4,3389,4
5,50148,4,3389,4
5,53805,4,3389,4
5,54782,4,3389,4
5,54901,4,3389,4
5,65259,4,3389,4
5,55469,4,3389,4
5,52661,4,3389,4
5,56667,4,3389,4
5,57483,4,3389,4
5,58450,4,3389,4
5,51117,4,3389,4
5,53341,4,3389,4
5,63744,4,3389,4
5,54773,4,3389,4
5,59151,4,3389,4
5,60441,4,3389,4
5,60623,4,3389,4
5,55566,4,3389,4
5,57792,4,3389,4
5,58350,4,3389,4
5,60858,4,3389,4
5,62919,4,3389,4
5,63952,4,3389,4
5,55650,4,3389,4
5,60020,4,3389,4
5,60254,4,3389,4
5,64568,4,3389,4
5,57306,4,3389,4
5,49867,4,3389,4
5,50061,4,3389,4
5,62254,4,3389,4
5,63929,4,3389,4
5,63784,4,3389,4
5,64485,4,3389,4
5,50064,4,3389,4
5,52744,4,3389,4
5,53153,4,3389,4
5,55833,4,3389,4
5,50350,4,3389,4
5,49822,4,3389,4
5,52896,4,3389,4
5,54661,4,3389,4
5,54761,4,3389,4
5,52576,4,3389,4
5,64114,4,3389,4
5,55494,4,3389,4
5,51996,4,3389,4
5,54060,4,3389,4
5,57253,4,3389,4
5,57817,4,3389,4
5,54799,4,3389,4
5,57020,4,3389,4
5,56017,4,3389,4
5,53899,4,3389,4
5,58250,4,3389,4
5,60380,4,3389,4
5,60522,4,3389,4
5,59249,4,3389,4
5,57181,4,3389,4
5,61483,4,3389,4
5,57913,4,3389,4
5,59942,4,3389,4
5,64584,4,3389,4
5,64686,4,3389,4
5,64297,4,3389,4
5,63713,4,3389,4
5,61467,4,3389,4
5,64002,4,3389,4
5,50541,4,3389,4
5,50612,4,3389,4
5,49583,4,3389,4
5,56200,4,3389,4
5,49481,4,3389,4
5,51303,4,3389,4
5,52482,4,3389,4
5,52620,4,3389,4
5,51811,4,3389,4
5,52996,4,3389,4
5,64480,4,3389,4
5,54033,4,3389,4
5,53417,4,3389,4
5,55801,4,3389,4
5,55317,4,3389,4
5,55687,4,3389,4
5,56255,4,3389,4
5,55431,4,3389,4
5,55984,4,3389,4
5,58778,4,3389,4
5,59078,4,3389,4
5,56394,4,3389,4
5,58482,4,3389,4
5,57056,4,3389,4
5,58574,4,3389,4
5,58821,4,3389,4
5,61827,4,3389,4
5,62214,4,3389,4
5,60724,4,3389,4
5,61805,4,3389,4
5,61861,4,3389,4
5,64627,4,3389,4
5,64692,4,3389,4
5,64684,4,3389,4
5,62945,4,3389,4
5,64658,4,3389,4
5,64776,4,3389,4
5,51190,4,3389,4
5,51236,4,3389,4
5,65181,4,3389,4
5,56601,4,3389,4
5,51044,4,3389,4
5,51007,4,3389,4
5,51384,4,3389,4
5,54165,4,3389,4
5,54407,4,3389,4
5,53265,4,3389,4
5,64879,4,3389,4
5,53915,4,3389,4
5,54053,4,3389,4
5,57054,4,3389,4
5,57220,4,3389,4
5,55491,4,3389,4
5,56749,4,3389,4
5,56829,4,3389,4
5,60140,4,3389,4
5,60594,4,3389,4
5,57717,4,3389,4
5,56786,4,3389,4
5,56931,4,3389,4
5,59945,4,3389,4
5,59543,4,3389,4
5,59766,4,3389,4
5,62980,4,3389,4
5,63504,4,3389,4
5,62059,4,3389,4
5,65061,4,3389,4
5,62179,4,3389,4
5,62637,4,3389,4
5,62727,4,3389,4
5,65407,4,3389,4
5,49501,4,3389,4
5,64409,4,3389,4
5,49170,4,3389,4
5,49985,4,3389,4
5,51303,4,3389,4
1,53906,4,2222,4
1,53912,4,2222,4
1,53916,4,2222,4
1,53922,4,2222,4
1,53926,4,2222,4
1,53936,4,2222,4
1,53944,4,2222,4
1,44932,4,2222,4
1,44942,4,2222,4
1,44958,4,2222,4
1,44974,4,2222,4
1,44978,4,2222,4
1,44980,4,2222,4
1,44988,4,2222,4
1,36596,4,2222,4
1,36598,4,2222,4
1,36606,4,2222,4
1,36610,4,2222,4
1,36620,4,2222,4
1,36626,4,2222,4
1,36642,4,2222,4
1,36650,4,2222,4
1,43624,4,2222,4
1,43638,4,2222,4
1,43646,4,2222,4
1,43660,4,2222,4
1,43666,4,2222,4
1,43668,4,2222,4
1,43680,4,2222,4
1,43686,4,2222,4
1,49638,4,2222,4
1,49642,4,2222,4
1,49652,4,2222,4
1,49668,4,2222,4
1,49684,4,2222,4
1,49688,4,2222,4
1,49704,4,2222,4
1,49714,4,2222,4
1,41154,4,2222,4
1,41160,4,2222,4
1,41164,4,2222,4
1,41168,4,2222,4
1,41178,4,2222,4
1,41194,4,2222,4
1,41210,4,2222,4
1,41224,4,2222,4
1,52004,4,2222,4
1,52018,4,2222,4
1,52020,4,2222,4
1,52026,4,2222,4
1,52036,4,2222,4
1,52046,4,2222,4
1,52060,4,2222,4
1,52072,4,2222,4
1,49990,4,2222,4
1,49998,4,2222,4
1,50010,4,2222,4
1,50024,4,2222,4
1,50030,4,2222,4
1,50036,4,2222,4
1,50038,4,2222,4
1,50050,4,2222,4
1,54420,4,2222,4
1,54432,4,2222,4
1,54448,4,2222,4
1,54462,4,2222,4
1,54466,4,2222,4
1,54478,4,2222,4
1,54488,4,2222,4
1,58958,4,2222,4
1,58972,4,2222,4
1,58986,4,2222,4
1,58998,4,2222,4
1,59008,4,2222,4
1,59020,4,2222,4
1,59036,4,2222,4
1,59046,4,2222,4
1,34990,4,2222,4
1,35000,4,2222,4
1,35010,4,2222,4
1,35022,4,2222,4
1,35032,4,2222,4
1,35044,4,2222,4
1,35050,4,2222,4
1,47578,4,2222,4
1,47592,4,2222,4
1,47600,4,2222,4
1,47604,4,2222,4
1,47616,4,2222,4
1,47620,4,2222,4
1,47626,4,2222,4
1,47642,4,2222,4
1,40392,4,2222,4
1,40400,4,2222,4
1,40404,4,2222,4
1,40412,4,2222,4
1,40422,4,2222,4
1,40426,4,2222,4
1,40432,4,2222,4
1,40438,4,2222,4
1,41190,4,2222,4
1,41198,4,2222,4
1,41200,4,2222,4
1,41216,4,2222,4
1,41230,4,2222,4
1,41242,4,2222,4
1,41246,4,2222,4
1,41260,4,2222,4
1,60416,4,2222,4
1,60420,4,2222,4
1,60428,4,2222,4
1,60430,4,2222,4
1,60442,4,2222,4
1,60446,4,2222,4
1,60450,4,2222,4
1,60456,4,2222,4
1,39152,4,2222,4
1,39162,4,2222,4
1,39174,4,2222,4
1,39178,4,2222,4
1,39186,4,2222,4
1,39200,4,2222,4
1,39216,4,2222,4
1,39218,4,2222,4
1,49732,4,2222,4
1,49738,4,2222,4
1,49754,4,2222,4
1,49766,4,2222,4
1,49776,4,2222,4
1,49788,4,2222,4
1,49792,4,2222,4
1,49800,4,2222,4
1,42914,4,2222,4
1,42924,4,2222,4
1,42934,4,2222,4
1,42940,4,2222,4
1,42952,4,2222,4
1,42956,4,2222,4
1,42960,4,2222,4
1,42970,4,2222,4
1,33138,4,2222,4
1,33146,4,2222,4
1,33156,4,2222,4
1,33164,4,2222,4
1,33170,4,2222,4
1,33174,4,2222,4
1,33190,4,2222,4
1,33194,4,2222,4
1,38688,4,2222,4
1,38702,4,2222,4
1,38712,4,2222,4
1,38716,4,2222,4
1,38726,4,2222,4
1,38730,4,2222,4
1,38732,4,2222,4
1,58948,4,2222,4
1,58962,4,2222,4
1,58972,4,2222,4
1,58986,4,2222,4
1,58998,4,2222,4
1,59012,4,2222,4
1,59020,4,2222,4
1,59022,4,2222,4
1,50506,4,2222,4
1,50520,4,2222,4
1,50522,4,2222,4
1,50538,4,2222,4
1,50542,4,2222,4
1,50546,4,2222,4
1,50550,4,2222,4
1,50552,4,2222,4
1,38748,4,2222,4
1,38760,4,2222,4
1,38770,4,2222,4
1,38784,4,2222,4
1,38788,4,2222,4
1,38802,4,2222,4
1,38808,4,2222,4
1,38810,4,2222,4
1,58592,4,2222,4
1,58604,4,2222,4
1,58616,4,2222,4
1,58622,4,2222,4
1,58624,4,2222,4
1,58626,4,2222,4
1,58638,4,2222,4
1,33852,4,2222,4
1,33864,4,2222,4
1,33876,4,2222,4
1,33890,4,2222,4
1,33904,4,2222,4
1,33910,4,2222,4
1,33912,4,2222,4
1,33916,4,2222,4
1,49286,4,2222,4
1,49296,4,2222,4
1,49304,4,2222,4
1,49310,4,2222,4
1,49312,4,2222,4
1,49320,4,2222,4
1,49324,4,2222,4
1,49338,4,2222,4
1,38214,4,2222,4
1,38228,4,2222,4
1,38244,4,2222,4
1,38250,4,2222,4
1,38264,4,2222,4
1,38268,4,2222,4
1,38280,4,2222,4
1,38286,4,2222,4
1,45144,4,2222,4
1,45154,4,2222,4
1,45160,4,2222,4
1,45170,4,2222,4
1,45180,4,2222,4
1,45196,4,2222,4
1,45212,4,2222,4
1,45226,4,2222,4
1,52160,4,2222,4
1,52162,4,2222,4
1,52166,4,2222,4
1,52182,4,2222,4
1,52186,4,2222,4
1,52196,4,2222,4
1,52202,4,2222,4
1,52206,4,2222,4
1,50830,4,2222,4
1,50834,4,2222,4
5,56963,4,3389,4
5,50276,4,3389,4
5,53024,4,3389,4
5,53090,4,3389,4
5,53314,4,3389,4
5,53496,4,3389,4
5,52502,4,3389,4
5,65236,4,3389,4
5,55822,4,3389,4
5,56171,4,3389,4
5,56438,4,3389,4
5,56614,4,3389,4
5,54723,4,3389,4
5,56807,4,3389,4
5,56947,4,3389,4
5,57136,4,3389,4
5,58387,4,3389,4
5,58692,4,3389,4
5,59518,4,3389,4
5,60250,4,3389,4
5,59174,4,3389,4
5,61406,4,3389,4
5,61748,4,3389,4
5,61893,4,3389,4
5,62329,4,3389,4
5,62849,4,3389,4
5,65411,4,3389,4
5,63636,4,3389,4
5,64872,4,3389,4
5,64910,4,3389,4
5,65123,4,3389,4
5,49535,4,3389,4
5,49508,4,3389,4
5,57311,4,3389,4
5,51640,4,3389,4
5,51689,4,3389,4
5,51855,4,3389,4
5,52053,4,3389,4
5,51734,4,3389,4
5,49211,4,3389,4
5,54491,4,3389,4
5,54485,4,3389,4
5,54719,4,3389,4
5,53955,4,3389,4
5,55405,4,3389,4
5,56681,4,3389,4
5,56181,4,3389,4
5,57691,4,3389,4
5,57734,4,3389,4
5,57757,4,3389,4
5,57486,4,3389,4
5,58123,4,3389,4
5,58404,4,3389,4
5,60599,4,3389,4
5,60695,4,3389,4
5,60765,4,3389,4
5,60923,4,3389,4
5,60639,4,3389,4
5,49386,4,3389,4
5,62869,4,3389,4
5,63391,4,3389,4
5,63415,4,3389,4
5,63969,4,3389,4
5,64164,4,3389,4
5,65104,4,3389,4
5,57661,4,3389,4
5,50969,4,3389,4
5,50062,4,3389,4
5,50143,4,3389,4
5,50131,4,3389,4
5,50396,4,3389,4
5,51314,4,3389,4
5,53189,4,3389,4
5,49561,4,3389,4
5,52900,4,3389,4
5,53179,4,3389,4
5,53265,4,3389,4
5,53332,4,3389,4
5,55416,4,3389,4
5,56556,4,3389,4
5,55936,4,3389,4
5,56033,4,3389,4
5,56139,4,3389,4
5,56532,4,3389,4
5,57647,4,3389,4
5,57836,4,3389,4
5,59868,4,3389,4
5,58922,4,3389,4
5,58958,4,3389,4
5,58994,4,3389,4
5,59392,4,3389,4
5,49736,4,3389,4
5,62104,4,3389,4
5,61457,4,3389,4
5,61612,4,3389,4
5,61674,4,3389,4
5,62319,4,3389,4
5,64337,4,3389,4
5,58011,4,3389,4
5,50203,4,3389,4
5,64442,4,3389,4
5,64634,4,3389,4
5,64732,4,3389,4
1,50846,4,2222,4
1,50852,4,2222,4
1,50864,4,2222,4
1,50872,4,2222,4
1,50886,4,2222,4
1,50898,4,2222,4
1,41828,4,2222,4
1,41844,4,2222,4
1,41846,4,2222,4
1,41852,4,2222,4
1,41854,4,2222,4
1,41862,4,2222,4
1,41866,4,2222,4
1,41878,4,2222,4
1,35692,4,2222,4
1,35696,4,2222,4
1,35700,4,2222,4
1,35704,4,2222,4
1,35720,4,2222,4
1,35732,4,2222,4
1,35746,4,2222,4
1,35758,4,2222,4
1,47628,4,2222,4
1,47632,4,2222,4
1,47638,4,2222,4
1,47652,4,2222,4
1,47668,4,2222,4
1,47682,4,2222,4
1,47696,4,2222,4
1,47710,4,2222,4
1,58500,4,2222,4
1,58504,4,2222,4
1,58512,4,2222,4
1,58524,4,2222,4
1,58540,4,2222,4
1,58554,4,2222,4
1,58562,4,2222,4
1,58576,4,2222,4
1,55714,4,2222,4
1,55724,4,2222,4
1,55734,4,2222,4
1,55740,4,2222,4
1,55748,4,2222,4
1,55760,4,2222,4
1,55776,4,2222,4
1,55784,4,2222,4
1,59996,4,2222,4
1,60002,4,2222,4
1,60014,4,2222,4
1,60024,4,2222,4
1,60038,4,2222,4
1,60042,4,2222,4
1,60056,4,2222,4
1,41666,4,2222,4
1,41670,4,2222,4
1,41676,4,2222,4
1,41690,4,2222,4
1,41700,4,2222,4
1,41702,4,2222,4
1,41712,4,2222,4
1,41724,4,2222,4
1,33066,4,2222,4
1,33080,4,2222,4
1,33096,4,2222,4
1,33108,4,2222,4
1,33114,4,2222,4
1,33118,4,2222,4
1,33122,4,2222,4
1,33124,4,2222,4
1,58660,4,2222,4
1,58674,4,2222,4
1,58676,4,2222,4
1,58680,4,2222,4
1,58694,4,2222,4
1,58706,4,2222,4
1,58712,4,2222,4
1,55236,4,2222,4
1,55244,4,2222,4
1,55258,4,2222,4
1,55266,4,2222,4
1,55280,4,2222,4
1,55290,4,2222,4
1,55292,4,2222,4
1,55294,4,2222,4
1,36508,4,2222,4
1,36524,4,2222,4
1,36530,4,2222,4
1,36536,4,2222,4
1,36544,4,2222,4
1,36552,4,2222,4
1,36558,4,2222,4
1,36572,4,2222,4
1,48604,4,2222,4
1,48608,4,2222,4
1,48618,4,2222,4
1,48632,4,2222,4
1,48640,4,2222,4
1,48644,4,2222,4
1,48658,4,2222,4
1,48674,4,2222,4
1,40192,4,2222,4
1,40206,4,2222,4
1,40218,4,2222,4
1,40226,4,2222,4
1,40234,4,2222,4
1,40246,4,2222,4
1,65037,4,2222,4
1,40250,4,2222,4
1,40264,4,2222,4
1,59402,4,2222,4
1,59408,4,2222,4
1,59424,4,2222,4
1,59430,4,2222,4
1,59440,4,2222,4
1,59444,4,2222,4
1,59452,4,2222,4
1,59462,4,2222,4
1,42602,4,2222,4
1,42608,4,2222,4
1,42612,4,2222,4
1,42618,4,2222,4
1,42620,4,2222,4
1,42630,4,2222,4
1,42638,4,2222,4
1,42642,4,2222,4
1,57666,4,2222,4
1,57674,4,2222,4
1,57688,4,2222,4
1,57698,4,2222,4
1,57702,4,2222,4
1,57704,4,2222,4
1,57714,4,2222,4
1,57728,4,2222,4
1,53300,4,2222,4
1,53312,4,2222,4
1,53320,4,2222,4
1,53332,4,2222,4
1,53334,4,2222,4
1,53350,4,2222,4
1,53356,4,2222,4
1,49632,4,2222,4
1,49644,4,2222,4
1,49652,4,2222,4
1,49668,4,2222,4
1,49676,4,2222,4
1,49690,4,2222,4
1,49706,4,2222,4
1,49720,4,2222,4
1,38122,4,2222,4
1,38126,4,2222,4
1,38142,4,2222,4
1,38144,4,2222,4
1,38148,4,2222,4
1,38164,4,2222,4
1,38166,4,2222,4
1,38170,4,2222,4
1,33726,4,2222,4
1,33732,4,2222,4
1,33734,4,2222,4
1,33748,4,2222,4
1,33754,4,2222,4
1,33764,4,2222,4
1,33776,4,2222,4
1,33790,4,2222,4
1,37328,4,2222,4
1,37344,4,2222,4
1,37358,4,2222,4
1,37364,4,2222,4
1,37374,4,2222,4
1,37390,4,2222,4
1,37404,4,2222,4
1,37406,4,2222,4
1,39544,4,2222,4
1,39560,4,2222,4
1,39568,4,2222,4
1,39584,4,2222,4
1,39598,4,2222,4
1,39608,4,2222,4
1,39612,4,2222,4
1,39628,4,2222,4
1,49012,4,2222,4
1,49018,4,2222,4
1,49026,4,2222,4
1,49040,4,2222,4
1,49048,4,2222,4
1,49054,4,2222,4
1,49058,4,2222,4
1,49074,4,2222,4
1,57746,4,2222,4
1,57752,4,2222,4
1,57760,4,2222,4
1,57764,4,2222,4
1,57766,4,2222,4
1,57776,4,2222,4
1,57782,4,2222,4
1,56316,4,2222,4
1,56330,4,2222,4
1,56338,4,2222,4
1,56350,4,2222,4
1,56352,4,2222,4
1,56360,4,2222,4
1,56362,4,2222,4
1,56372,4,2222,4
1,34994,4,2222,4
1,35008,4,2222,4
1,35022,4,2222,4
1,35034,4,2222,4
1,35048,4,2222,4
1,35060,4,2222,4
1,35066,4,2222,4
1,35074,4,2222,4
1,49040,4,2222,4
1,49050,4,2222,4
1,49054,4,2222,4
1,49068,4,2222,4
1,49082,4,2222,4
1,49094,4,2222,4
1,49102,4,2222,4
1,49116,4,2222,4
1,37514,4,2222,4
1,37524,4,2222,4
1,37536,4,2222,4
1,37546,4,2222,4
1,37548,4,2222,4
1,37560,4,2222,4
1,37570,4,2222,4
1,37572,4,2222,4
1,40914,4,2222,4
1,40922,4,2222,4
1,40930,4,2222,4
1,40936,4,2222,4
1,40940,4,2222,4
1,40942,4,2222,4
1,40948,4,2222,4
1,40958,4,2222,4
1,39026,4,2222,4
1,39028,4,2222,4
